OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
61449,7-ELEVEN #40297,"I-80, EXIT 13A",Mantua,OH,249,3.53233333,40.7269343,-98.6697482
61450,7-ELEVEN #40298,I-80,Mantua,OH,249,3.53233333,40.7269343,-98.6697482
61453,CITGO,"I-475, EXIT 6",Maumee,OH,550,3.499,41.5638166,-83.6895133
61458,7-ELEVEN #40299,OHIO TNPK MM 237 & SR-26,New Springfield,OH,165,3.53233333,41.3282835,-82.6468752
61459,7-ELEVEN #40300,"I-76, EXIT 157",New Springfield,OH,165,3.53233333,40.0502297,-78.5144856
61461,S&G,"I-280, EXIT 7                 ",Oregon                                  ,OH,550,3.599,41.6378683,-83.4926016
61477,CHOCTAW NATION GRANT #633,US-271,Grant,OK,253,2.999,33.9356267,-95.5235518
61483,CM SILVER DOLLAR,"I-220, EXIT 7",Shreveport,LA,745,3.299,32.5303191,-93.8005891
61492,SPRINGER TRAVEL PLAZA,I-35 EXIT 40,Springer,OK,253,2.91566666,34.3050468,-97.1599567
61508,7-ELEVEN #40275,"I-70 & I-76 NB, MM 147",Bedford,PA,14,4.199,39.9866083,-78.2614095
61509,7-ELEVEN #40275,"I-70/I-76 SB, MM 147",Bedford,PA,14,4.199,39.9866083,-78.2614095
61511,MIDWAY FUEL AND TRUCK WASH,"I-78/US-22, EXIT 16",Bethel,PA,208,3.364,40.4558166,-76.3809624
61515,Carlisle Fuel Stop,"I-81, EXIT 52",Carlisle,PA,70,3.359,40.187962,-77.1924223
61540,S&P Oil,US-13,Levittown,PA,160,3.81566666,40.1523487,-74.8130991
61559,7-ELEVEN #40273,34 MILE WEST OF EXIT 11/146,Somerset,PA,168,4.20733333,40.008411,-79.0780831
61560,7-ELEVEN #40272,"I-70 & 76, EXIT 10",Somerset,PA,168,4.20733333,40.0089969,-79.0675584
61567,7-ELEVEN #35774,"I-76, EXIT 5/48",Verona,PA,165,4.20733333,40.0502297,-78.5144856
61569,KWIK FILL #295,US-6 BUS,Warren,PA,240,4.699,41.8437059,-79.1451201
61570,7-ELEVEN #40276,"I-76, EXIT 12/161 & SR-655",Waterfall,PA,14,4.199,40.0502297,-78.5144856
61571,7-ELEVEN #40280,MILE MARKER 55 NE EXT PENN TPKE,Allentown,PA,90,3.589,40.6022939,-75.4714098
61594,SPINX #138 (DISCOUNT AVAILABLE),"I-85, EXIT 44",Greenville,SC,30,3.04233333,34.8021139,-82.3587896
61595,CORNER MART 3338,"I-85, EXIT 44",Greenville,SC,30,2.907,34.8021139,-82.3587896
61596,HOT SPOT #2009,US-25/US-178 & SR-225,Greenwood,SC,30,2.939,34.2604908,-82.2241415
61597,SPINX #121,"I-85, EXIT 56",Greer,SC,30,3.16566666,34.872888,-82.2225573
61598,Shell,SR-41,Hemingway,SC,245,3.199,33.7535208,-79.4472836
61599,HOT SPOT #2013,"I-26, EXIT 10",Inman,SC,210,3.149,34.3154473,-81.5817733
61605,HOT SPOT #2028,US-76/US-301,Marion,SC,63,2.999,34.2033941,-79.5286294
61616,PILOT #4578,"I-77, EXIT 48 & SC-200",Winnsboro,SC,135,3.409,34.3920051,-81.0910053
61621,CUBBYS #401,"I-90 , EXIT 332 & SR-37",Mitchell,SD,530,3.149,43.731769,-98.025771
61625,PRARIE STOP,US-212 & SR-20,Watertown,SD,566,3.279,44.8901776,-97.13181589999999
61633,ECO TRAVEL PLAZA,"I-40, EXIT 320 & SR-298",Crossville,TN,405,3.02566666,35.9879557,-85.0217039
61642,PILOT TRAVEL CENTERS #252,"I-35, EXIT 26",Kearney,MO,400,3.699,39.3558929,-94.3789311
61646,SHELL,"I-40, EXIT 35 & SR-59",Mason,TN,435,3.549,35.3809718,-89.57112760000001
61651,LEES FOOD MART #123,"I-81, EXIT 23 AT MILE 23",Bulls Gap,TN,405,3.259,36.224388,-83.046084
61654,MAJOR MARKETS #276,US-51/SR-3,Ripley,TN,435,3.799,36.051601,-89.36541
61656,PHILLIPS 66,US-51,Union City,TN,460,3.38233333,36.4252567,-89.0674073
61660,MARATHON,"I-40, EXIT 108",Wildersville,TN,435,3.099,35.4342336,-97.4079382
61684,WOODYS FOOD MART,"I-45 & SR-7, EXIT 164",Centerville,TX,670,2.84566666,31.2566384,-95.9860681
61730,STRIPES 7FLEET #42430,"I-20, EXIT 131",Midland,TX,612,3.569,31.9651255,-102.1054642
61747,TEX-BEST #504,"I-35, EXIT 141",Von Ormy                                ,TX,740,3.15733333,29.2832725,-98.6578255
61751,ALLSUPS CONVENIENCE STORE #2264,SR-214,Seminole,TX,710,3.094,32.7266726,-102.6585098
61761,ALLSUPS CONVENIENCE STORE #2304,"I-40, EXIT 36 & US-385",Vega,TX,585,2.999,35.2380637,-102.4313828
61763,ALLSUPS CONVENIENCE STORE #2283,"I-20, EXIT 73",Wickett,TX,710,2.899,31.5595693,-103.002544
61787,DUCK THRU FOOD STORE #5,US-258,Franklin                                ,VA,180,3.499,36.6689984,-76.9286604
61796,EXXON,US-220,Martinsville                            ,VA,185,3.375,36.6449118,-79.9018393
61799,CIRCLE K #2723712,"I-77, EXIT 52 & US-52/SR-42",Bland,VA,185,3.37566666,37.6378347,-81.9393518
61804,CARTERS ONE STOP,"I-95 & SR-301, EXIT 31 & SR-40",Stony Creek,VA,180,2.959,36.9459402,-77.3920981
61806,LANKFORD TRUCK PLAZA,US-13 & CR-646,Townsend,VA,130,3.399,36.4263805,-76.9007256
61819,CHEVRON,"I-5, EXIT 36",Longview,WA,935,4.499,47.2288635,-122.4629263
61830,APPLETON TRAVEL PLAZA,SR-96,Appleton,WI,444,3.40566666,44.2729579,-88.3965111
61832,BARRON FARMERS UNION,"US-8, EXIT 53",Barron,WI,545,3.639,45.4013012,-91.8448024
61835,BRISTOL BP,"I-94, EXIT 345 & US-45",Bristol,WI,444,3.719,43.915543,-90.2513437
61843,KWIK TRIP #332,SR-33,Horicon,WI,444,3.21566666,43.4469309,-88.6393712
61849,KWIK TRIP #306,"I-94, EXIT 259 & SR-89",Lake Mills,WI,420,3.43233333,43.0938779,-88.9101743
61862,KWIK TRIP #781,SR-21,Redgranite,WI,582,3.35233333,44.0439892,-89.1033746
61867,KWIK TRIP #318,SR-27 & SR-16/SR-71,Sparta,WI,515,3.34233333,43.3290088,-88.8284714
61877,CASEYS #3715,SR-59,Whitewater,WI,420,3.299,42.833006,-88.7179368
61879,KWIK TRIP #347,SR-13,Wisconsin Rapids,WI,395,3.31233333,44.38357630000001,-89.8173465
61880,KWIK TRIP #310,SR-13/SR-73,Wisconsin Rapids,WI,395,3.26233333,44.45303,-90.136702
61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.5076218,49.5711623,-115.6861814
61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.51093964,49.5711623,-115.6861814
61908,CRANBROOK HUSKY,HWY 3/95,Cranbrook,BC,50,4.50861664,49.5711623,-115.6861814
61968,FLYING J TRAVEL PLAZA #701,"I-35, EXIT 33",Ardmore,OK,253,3.659,34.2311124,-97.1618348
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.59147696,43.6204946,-79.5131983
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.5617793,43.6204946,-79.5131983
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.61667741,43.6204946,-79.5131983
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.62494257,43.6204946,-79.5131983
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.61827417,43.6204946,-79.5131983
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.62547711,43.6204946,-79.5131983
61983,PETRO-CANADA,HWY 35,Orono                                   ,ON,720,3.59147696,44.6151642,-78.7904
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.34071441,42.9902058,-82.3092791
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31041527,42.9902058,-82.3092791
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31846981,42.9902058,-82.3092791
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31798054,42.9902058,-82.3092791
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31114588,42.9902058,-82.3092791
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31187682,42.9902058,-82.3092791
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.72804545,45.3625706,-75.4833183
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.7854,45.3625706,-75.4833183
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.82084539,45.3625706,-75.4833183
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.72886824,45.3625706,-75.4833183
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.75865199,45.3625706,-75.4833183
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.82028205,45.3625706,-75.4833183
62008,LOVES TRAVEL STOP #366,"I-81, EXIT 90",Jonestown,PA,70,3.85733333,39.4719443,-77.9881216
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.42329404,43.8513953,-79.3022243
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.3668422,43.8513953,-79.3022243
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.45750874,43.8513953,-79.3022243
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.43010883,43.8513953,-79.3022243
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.42178332,43.8513953,-79.3022243
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.39643942,43.8513953,-79.3022243
62075,FLYING J TRAVEL PLAZA #657,US-283/US-50/US-56 & US-400,Dodge City,KS,570,3.799,37.4411188,-100.9863961
62097,FLASH MARKET #17046,US-65/SR-9,Clinton,AR,695,3.239,35.5276477,-92.4413587
62211,STUBS GAS AND OIL,"I-76, EXIT 66",Wiggins                                 ,CO,800,3.559,40.2376102,-104.0770917
62238,Circle K #2726278,SR-207,Hastings,FL,75,3.569,29.7143208,-81.5071195
62283,Circle K #2745099,US-23 & US-341/SR-27,Hazlehurst,GA,195,3.529,32.5717644,-83.8892037
62316,BP,US-20,Delaware,IA,335,3.299,42.470078,-91.3348339
62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.679,40.7379032,-89.0343109
62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.599,40.7379032,-89.0343109
62370,7-ELEVEN #34712,I-90 Exit 24,Belvidere,IL,290,3.739,42.233201,-88.8688422
62399,Rebel Plus #882,"I-80, EXIT 101",Bristol,IN,465,3.57566666,41.7363336,-85.8192637
62462,HAWESWAY TRUCKSTOP,US-60,Owensboro,KY,487,3.599,37.7362752,-87.1397229
62467,SUPER QUIK #9,"I-64, EXIT 181",Ashland,KY,255,3.669,38.1557939,-83.6123938
62480,CM GALLIANO,US-167,Cut Off,LA,725,3.499,29.5427168,-90.3381361
62487,Fred's Food Mart,US-61,Saint Francisville,LA,600,3.799,30.7915758,-91.3795187
62500,CASH MAGIC VINTON,"I-10, EXIT 4 & SR-109",Vinton,LA,690,3.284,30.1807764,-93.5775104
62547,MARATHON,SR-32W,Gaylord,MI,287,3.799,45.0275126,-84.6747523
62550,Sunoco,"I-275, EXIT 11",New Boston                              ,MI,325,3.399,42.2252235,-83.4135972
62550,Sunoco,"I-275, EXIT 11",New Boston                              ,MI,325,3.439,42.2252235,-83.4135972
62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.629,45.6682411,-94.8198897
62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.659,45.6682411,-94.8198897
62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.719,45.6682411,-94.8198897
62560,ONE9 #23,"I-96, EXIT 67",Ionia,MI,406,3.499,42.7448153,-84.6678359
62560,ONE9 #23,"I-96, EXIT 67",Ionia,MI,406,3.439,42.7448153,-84.6678359
62701,PILOT TRAVEL CENTERS #408,"I-68, EXIT 22",Grantsville,MD,14,4.259,39.6928751,-79.1562471
62710,TOWN PUMP FOOD STORE #922,"I-90, EXIT 370 &SR-10",Big Timber                              ,MT,780,3.479,45.8263792,-109.9443281
62753,PETRO SERVE USA,US-10,West Fargo,ND,341,3.029,46.8769074,-96.9065213
62768,PUMP & PANTRY #34,US-20 & SR-27,Gordon,NE,475,3.449,42.7998838,-102.2033491
62774,MR MIKES MINI MART,SR-9,Northwood                               ,NH,34,3.599,43.2136801,-71.1986343
62790,7-ELEVEN #40084,US-46/US-1/US-9,Palisades Park,NJ,115,3.099,40.8415709,-73.99728019999999
62800,A ONE TRUCK STOP,US-9,South Amboy,NJ,79,3.499,40.4831723,-74.2966511
62817,LOVES TRAVEL STOP #364,I-75 EXIT 33,Charleston,TN,285,3.589,36.0031217,-83.9620281
62824,FLYING J TRAVEL PLAZA #1005,"I-80, EXIT 48",Fernley,NV,966,3.91566666,39.655824,-119.1600086
62841,SPEEDWAY #9912,"I-81, EXIT 10",Mc Graw,NY,32,4.309,39.4719443,-77.9881216
62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,3.799,42.8044585,-76.121656
62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,4.299,42.8044585,-76.121656
62850,GANSEVOORT MINI MART,"I-87, EXIT 17",Gansevoort,NY,12,3.759,42.9130662,-73.7952611
62850,GANSEVOORT MINI MART,"I-87, EXIT 17",Gansevoort,NY,12,3.779,42.9130662,-73.7952611
62887,SPEEDWAY #9367,"I-275, EXIT 42",Cincinnati,OH,300,3.12566666,39.0542947,-84.6253197
62911,DAVIS TRAVEL CENTER #108,"I-85, EXIT 39",Warfield,VA,180,3.099,35.0113896,-81.9105362
62918,CIRCLE K #4705567,ST 91,Twinsburg,OH,305,3.63233333,41.3125552,-81.4401129
62991,ONVO TRAVEL PLAZA,"I-84, EXIT 17",Lake Ariel,PA,200,3.58566666,41.5478512,-73.7437548
62996,MARTIN GENERAL STORE,US-22,Alexandria,PA,14,3.539,40.555756,-78.1060018
63013,TA WEST GREENWICH,"I-95, EXIT 5B",West Greenwich,RI,175,3.76566666,41.637615,-71.6265324
63018,CIRCLE K #2723354,"I-526, EXIT 18A & US-78",Charleston,SC,42,3.299,32.87401,-79.9238789
63126,PWI #120,"I-10, EXIT 593",Schertz,TX,740,2.92566666,29.48494,-98.231979
63193,Shell,US-29,Warrenton,VA,60,3.25733333,38.7116773,-77.7810317
63211,OMAK MART,US-97 & SR-215,Omak,WA,970,4.149,48.4167642,-119.5085826
63246,Petro Stopping Center #368,"I-94, EXIT 333",Sturtevant,WI,444,3.889,42.72210159999999,-87.95034059999999
63313,MARION TRAVEL CENTER,I-55 EXIT 14,Marion                                  ,AR,435,3.199,35.2026767,-90.2035265
63330,CIRCLE K #2723678,SR-53,Rome,GA,18,3.06233333,34.250499,-85.1628293
63336,ROAD RANGER #118,"I-72 & I-55, EXIT 100-A",Springfield,IL,318,3.299,39.7418024,-89.6798119
63336,ROAD RANGER #118,"I-72 & I-55, EXIT 100-A",Springfield,IL,318,3.409,39.7418024,-89.6798119
63349,FLYING J TRAVEL PLAZA #662,"I-24, EXIT 86",Oak Grove,KY,415,3.15233333,36.6840543,-87.4094242
63351,76 FUEL CENTER,"I-75, EXIT 76",Berea,KY,410,2.999,37.5939043,-84.3143467
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.589,40.3344694,-88.7558105
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.549,40.3344694,-88.7558105
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.489,40.3344694,-88.7558105
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.389,40.3344694,-88.7558105
63376,Circle K #2746246,US-169 & SR-41,Shakopee,MN,448,3.599,44.7815834,-93.4752608
63379,Petro Stopping Center #460,"I-70, EXIT 28",Oak Grove,MO,400,3.21233333,39.0162226,-94.1305713
63388,CIRCLE K #2723471,"I-95, EXIT 121",Wilson,NC,205,3.199,35.7612386,-78.0040985
63391,FLYING J TRAVEL PLAZA #687,"I-80, EXIT 179",North Platte,NE,475,3.449,41.1118006,-100.7661235
63409,FLYING J TRAVEL PLAZA #693,"I-90, EXIT 48A; PEMBROKE, NY",Corfu,NY,38,3.889,42.9600595,-78.4055767
63428,FLYING J TRAVEL PLAZA #702,"I-40, EXIT 264B",Checotah                                ,OK,560,3.699,35.4578203,-95.5266833
63442,Flying J Travel Plaza #720,"I-40, EXIT 182",Fairview                                ,TN,460,3.18566666,36.0346361,-87.1628122
63455,FLYING J TRAVEL PLAZA #752,"I-81, EXIT 323",Clear Brook,VA,60,3.659,39.4719443,-77.9881216
63456,SHELL,"I-85, EXIT 61",Petersburg,VA,180,3.20066666,37.2050526,-77.412599
63495,DECAUTER SHELL TRUCK STOP,"I-35, EXIT 369",Decatur,TX,637,2.91566666,33.2342834,-97.5861393
63498,PILOT #6955,I-40/I-85 EXIT 150,Haw River,NC,65,3.959,36.0619081,-79.1353846
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.379,43.3689268,-83.8693879
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.249,43.3689268,-83.8693879
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.259,43.3689268,-83.8693879
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.469,43.3689268,-83.8693879
63501,LOVES TRAVEL STOP #407,I-81 EXIT 52B OR I-76 EXIT 226,Carlisle,PA,70,4.099,40.187962,-77.1924223
63502,FLYING J TRAVEL PLAZA #704,I-35 & 122ND ST,Edmond,OK,483,3.30566666,35.5948801,-97.5108953
63506,KWIK TRIP #342,"I-39, EXIT 159",Stevens Point,WI,395,3.559,44.5342691,-89.537879
63509,PILOT #4557,"I-85, EXIT 166",Carnesville,GA,16,3.17233333,34.386259,-83.2406026
63509,PILOT TRAVEL CENTER #4557,"I-85, EXIT 166",Carnesville,GA,16,3.239,34.386259,-83.2406026
63510,PILOT #4584,"I-95, EXIT 181",Latta,SC,63,3.349,36.8779954,-77.4037357
63511,PILOT #4576,"I-95, EXIT 82",Saint George,SC,42,3.519,33.1918807,-80.6068291
63512,SPEEDWAY #7929,"I-40, EXIT 208",Colfax,NC,65,2.854,36.0973752,-80.019009
63516,SHEETZ #701,"I-81, EXIT 273",Mount Jackson,VA,60,2.874,38.7537691,-78.6444901
63517,TA LINCOLN TRAVEL CENTER,"I-20, EXIT 168 & SR-77",Lincoln,AL,615,3.084,33.6788637,-86.0779032
63519,PILOT TRAVEL CENTERS #243,"I-64, EXIT 45 & SR-25",Nitro,WV,44,3.62566666,38.4283824,-81.8219338
63522,Pilot Travel Centers #411,"I-40, EXIT 238 & US-231",Lebanon,TN,460,3.24566666,36.1834483,-86.3467878
63523,PILOT TRAVEL CENTER #441,"I-65, EXIT 334",Decatur,AL,615,3.859,34.5312698,-86.9005428
63523,PILOT TRAVEL CENTERS #441,"I-65, EXIT 334",Decatur,AL,615,3.859,34.5312698,-86.9005428
63524,PILOT TRAVEL CENTER #416,"I-75/SR-401, EXIT 101",Cordele,GA,10,3.28566666,30.62644719999999,-83.1728931
63524,PILOT TRAVEL CENTERS #416,"I-75/SR-401, EXIT 101",Cordele,GA,10,3.33233333,30.62644719999999,-83.1728931
63530,BIG EASY TRAVEL PLAZA,"I-10, EXIT 239-B",New Orleans,LA,725,3.799,30.050627,-89.9543301
63532,FUELSMART,SR-165,Muskogee,OK,560,3.25233333,35.7619288,-95.3105923
63533,FLYING J TRAVEL PLAZA #638,"I-84, EXIT 29",Caldwell,ID,785,3.78733333,43.6453038,-116.6479905
63538,SUAMICO CITGO,"US-41/US-141, EXIT 176 & CR-B",Suamico,WI,360,3.269,44.5630075,-88.0514726
63540,GAS N GO,"I-75, EXIT 149",Byron,GA,85,3.17233333,32.6571332,-83.7440567
63545,LOVES TRAVEL STOP #397,"I-85, EXIT 104",Blacksburg,SC,210,3.419,35.1372181,-81.518121
63546,CITGO QUIK MART,SR/15 & SR-68,Tennille                                ,GA,85,3.46566666,32.9290886,-82.8054078
63563,PILOT TRAVEL CENTERS #209,"I-10, EXIT 140",Van Horn                                ,TX,640,3.659,31.0374035,-104.8257258
63564,PILOT TRAVEL CENTERS #213,"I-70, EXIT 94 (WILSON ROAD)",Columbus,OH,315,3.509,39.956227,-83.0940266
63565,LOVES TRAVEL STOP #296,"I-8, EXIT 115 & SR-85",Gila Bend,AZ,930,3.889,32.9713613,-112.6726715
63566,PORT ALLEN TRUCKSTOP,"I-10, EXIT 151 & SR-415",Port Allen,LA,600,3.259,30.4402978,-91.2118906
63568,FLYING J TRAVEL PLAZA #658,"I-35, EXIT 127",Emporia,KS,336,3.25233333,38.4234618,-96.1810607
63569,Flying J Dealer #893,"I-80, EXIT 40 (US-59)",Avoca,IA,319,3.659,41.4977159,-95.3347145
63569,PILOT TRAVEL CENTERS #893,"I-80, EXIT 40 (US-59)",Avoca,IA,319,3.659,41.4977159,-95.3347145
63570,PILOT TRAVEL CENTERS #287,"I-71, EXIT 204 & SR-83",Burbank,OH,305,3.699,40.9857618,-81.9950836
63571,Palace Truckstop,"I-10, EXIT 246 & I-510, EXIT 2C",New Orleans,LA,725,3.299,30.050627,-89.9543301
63572,PILOT TRAVEL CENTER #211,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.849,35.4342336,-97.4079382
63572,PILOT TRAVEL CENTERS #211,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.999,35.4342336,-97.4079382
63574,PILOT TRAVEL CENTERS #232,"I-84, EXIT 376A",Ontario,OR,982,3.699,44.0371996,-116.9613038
63575,OKEMAH TRAVEL CENTER,"I-40, EXIT 221 (ST 27)",Okemah,OK,483,2.879,35.4221816,-96.2996837
63577,PILOT TRAVEL CENTERS #236,"I-80, EXIT 122",Minooka,IL,290,3.799,41.4615637,-88.2971127
63577,PILOT TRAVEL CENTER #236,"I-80, EXIT 122",Minooka,IL,290,3.799,41.4615637,-88.2971127
63579,301 PLAZA,US-301 & SR-299,Middletown,DE,243,3.239,39.3845582,-75.7996699
63580,FLYING J TRAVEL PLAZA #637,"I-380, EXIT 68",Evansdale,IA,565,3.779,42.4605247,-92.2669005
63581,CASEYS #4453,"I-75, EXIT 120",Lexington,KY,410,3.224,38.0314753,-84.419837
63582,T BONE TRUCK STOP,US-30,Columbus                                ,NE,313,3.099,41.4384331,-97.3474128
63583,CUBBYS #110,"I-80, EXIT 353",Columbus                                ,NE,313,3.179,40.811334,-99.9013737
63584,PILOT TRAVEL CENTERS #417,"I-20, EXIT 19",Temple,GA,18,3.449,33.7164253,-85.030492
63584,PILOT TRAVEL CENTER #417,"I-20, EXIT 19",Temple,GA,18,3.389,33.7164253,-85.030492
63586,LOVES TRAVEL STOP #295,US-412 & US-69,Chouteau,OK,560,3.29066666,36.1672996,-95.3359649
63587,24/7 TRAVEL PLAZA,"I-135, EXIT 92",Salina,KS,523,2.974,38.8141455,-97.6340446
63588,KWIK TRIP #686,"I-94, EXIT 333/US-41 & SR-20",Sturtevant,WI,444,3.769,35.2424881,-85.6904792
63594,PILOT TRAVEL CENTERS #49,"I-24, EXIT 89",Oak Grove,KY,415,3.15233333,36.6670659,-87.3815613
63595,SPEEDWAY #5236,"I-75, EXIT 122",Lima,OH,411,3.25566666,40.728423,-84.0756094
63596,PILOT TRAVEL CENTERS #442,"I-55, EXIT 19",Hayti                                   ,MO,275,3.25566666,36.2301631,-89.7327872
63597,PILOT TRAVEL CENTERS #163,"I-10, EXIT 24",Lordsburg,NM,640,3.439,32.3411174,-108.7064248
63598,PILOT TRAVEL CENTERS #164,"I-90/I-94, EXIT 69 & SR-82",Mauston,WI,420,3.299,43.7812289,-89.59882499999999
63599,PWI #978,"I-215, EXIT 21",Salt Lake City,UT,835,3.359,40.7712165,-111.9491714
63600,PILOT TRAVEL CENTERS #77,"I-55 /I-20, EXIT 45",Jackson,MS,760,3.149,32.2760513,-90.2057911
63601,PILOT TRAVEL CENTERS #206,"I-20, EXIT 406",Weatherford,TX,630,3.209,32.7442014,-97.7436654
63602,LOVES TRAVEL STOP #285,I-40 EXIT 277,Santa Rosa,NM,580,3.474,34.9462582,-104.6759021
63603,LOVES TRAVEL STOP #290,US-59/US-69/S LOOP 287 & FM-841,Lufkin,TX,610,3.649,31.3220875,-94.69731929999999
63603,LOVES TRAVEL STOPS #290,US-59/US-69/S LOOP 287 & FM-841,Lufkin,TX,610,3.649,31.3220875,-94.69731929999999
63604,7-ELEVEN #40363,US-17/SR-15 & SR-100,Palatka,FL,75,3.364,29.6467389,-81.6268059
63605,FLYING J TRAVEL PLAZA #663,"I-64, EXIT 43 & SR-395",Waddy,KY,415,3.759,38.1669878,-85.0671507
63606,FLYING J TRAVEL PLAZA #652,"I-65/US-52, EXIT 139 & SR-39",Lebanon,IN,375,3.64066666,40.0709608,-86.4976291
63607,ROAD RANGER #209,"I-90/94,  EXIT 48",Oakdale,WI,420,3.234,43.1074573,-89.2825917
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.219,42.2809822,-89.2381465
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.289,42.2809822,-89.2381465
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.299,42.2809822,-89.2381465
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.219,42.21946,-89.0760314
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.289,42.21946,-89.0760314
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.299,42.21946,-89.0760314
63612,FLYING J TRAVEL PLAZA #622,"I-95/SR-9, EXIT 131 & SR-68 & SR-713",Fort Pierce,FL,95,3.499,27.447559,-80.399163
63613,FLYING J TRAVEL PLAZA #690,"I-10/US-70, EXIT 24",Lordsburg,NM,640,3.439,32.3413202,-108.709437
63614,PILOT TRAVEL CENTERS #446,"I-69, EXIT 234",Daleville,IN,457,3.514,40.1207335,-85.5686401
